artist,artist_playcount,artist_listeners,mbid,rank_global_artist
Kahimi Karie,2541440,201584,,8366
M4rkim,5464519,33637,,8367
Natalia Kills,18825462,770809,bc2ed01e-bca4-410c-a081-e12cf1f0b567,8368
Nouns,5604747,227930,74e5f7f1-8427-4823-8188-1bb8dbd74093,8369
Blitz,5117081,377831,a47b8112-18fc-44e1-9d33-6a16e92a53b4,8370
Adalberto Santiago,1067207,138119,a2573ff2-dd80-42fc-948c-f01e4745fdd0,8371
Enon,5752046,288821,ce49b1f2-a903-46fc-8b84-b5699f019a06,8372
DJZRX,1334203,131113,,8373
High Vis,2809632,173065,29acd2bb-7e67-4722-97ed-472e365ae860,8374
Noche,234456,40372,8dc3429b-b4ac-49bf-b43e-cd2f41d4d80b,8375
邹沛沛,1654744,57834,a9ce75df-a9a9-416f-9468-ef6f83d0af5f,8376
Rival Consoles,8502010,355801,803f2853-7e3e-4dff-96a7-9f77b5f56de5,8377
Clutch,28055941,536056,0cdb0359-5698-487d-9aae-a25fb4dcdc4d,8378
Chaos in the CBD,2547534,191995,ae534b5f-95e5-40d9-9ce0-75e4b777cad1,8379
Lalo Rodriguez,1075252,165370,3033c32e-52dc-4500-8d9b-5aa9b12fc2d3,8380
Tony! Toni! Toné!,2082605,209034,511562a6-c381-44df-9bc4-27be779716b8,8381
Silence Wang,1798404,60934,,8382
lieless,2833580,87369,,8383
Ocie Elliott,3239181,279812,0c061a94-e15e-4c5a-9b1b-8279eb414943,8384
The Drifters,7376756,1043824,9e2d3f58-0653-4007-bcb7-1746fcdd9363,8385
Christian French,5329325,275103,08e53d72-0b39-45e1-b249-a290fd90a447,8386
The Frequency Shifters,2071347,159730,,8387
Okaymar,3463669,59308,e2d3b990-fc36-4a1a-ab50-c826a98967a1,8388
bliss3three,6499420,276604,e8483bbc-0c9b-4322-bd1e-ada3ec3d9c18,8389
Intocable,3984226,192688,40b032dc-8035-4f2a-b478-eb15ddcf6674,8390
Raphael,3156261,223199,b34cfe02-994d-40dc-854f-bf54a23dd405,8391
Katozai,1035308,109487,0993f526-0b16-4069-940f-21144c3d7978,8392
The Antlers,32542741,936712,ff0d20a7-a69e-4207-a18f-ca808759499d,8393
K Motionz,2501984,165984,d116c57a-0f88-462d-aece-e97cad9f38d4,8394
Peter Frampton,6283208,688869,638206ee-0e3d-47cf-9769-d73330b15a87,8395
TRI.BE,5210720,162090,3ee9d430-5c76-4947-83bf-ebb5a9e3419c,8396
Seeed,16607580,548702,49c43c49-328d-4b14-8a1d-be99cafaec14,8397
nevertrustanyone,31641,16534,,8398
kushbabykeys,1383047,54166,,8399
Marie Madeleine,2250516,251375,9b4cc54d-5d00-462f-90e8-3c3b8ad70e91,8400
Ryan Adams,54774120,1436981,c80f38a6-9980-485d-997c-5c1a9cbd0d64,8401
Molly Nilsson,6456989,231360,3054e9b6-8573-4106-9660-a343688ed29f,8402
Bill Conti,4438430,396489,631e2d6a-16ac-4c49-89ac-987dc81e60e9,8403
Chapterhouse,5201046,361427,c95d5fb3-03d4-4b5e-93da-a57bd7e26db0,8404
Nação Zumbi,4688486,171457,e3954b21-0d05-45ea-a057-e8cc4c9b1ab5,8405
melvitto,2712685,200962,,8406
Emmanuel,3322696,252944,bd3c37bf-1c9f-4d68-b429-cd15d02063a0,8407
Cymande,3942294,378471,21c5fb53-6fbc-4080-989a-b26d4540f4fd,8408
Dokken,7761710,436620,09ade3bd-b110-4277-b923-7dc32e6a3f92,8409
nuphory,991082,82237,41656317-c512-456f-9fe7-1f7fb8482a34,8410
KLSR,734783,108727,,8411
The Dø,11545503,527015,c3477250-bc5f-44e9-aa0a-144dd2d7a935,8412
chão de taco,1603485,37955,,8413
Antigoni,191938,14851,944bd248-cb4d-4e75-8a30-fa1a3122aa0a,8414
Le Castle Vania,3715094,260824,c21a699a-c7ae-4fec-8490-48c1eaee06e4,8415
John Michel,1731315,69011,f67aa1c7-dd59-4a86-8237-954423e1c2a9,8416
mc digu,1309550,151135,,8417
TesseracT,19725069,262302,f1ec4765-e5da-4591-8b50-a8ff9627dda8,8418
Phl Notunrboy,2481446,31858,,8419
YonKaGor,5624195,52292,9724e033-43b5-45a5-88e9-74bec248dd92,8420
Super Yei,1679212,134244,965c6053-0bfb-42c1-97e7-84b34218ac53,8421
The Brudi Brothers,898595,90493,e4f19c6c-78ab-4c98-a3dd-e7446aa24f79,8422
Sleepermane,2735719,323932,1abb59b4-2dc6-47ab-b939-60f1b3dba2c2,8423
WC no Beat,2956980,198140,e6b7d75b-0e94-42a8-85ec-b97b5ed04bf9,8424
Matt and Kim,8495171,638098,28537bf2-22c5-4840-91fc-fcb98e8c7379,8425
Noah,3953708,235000,78145404-4532-4438-b976-0f6d33d4792d,8426
Roop Kumar Rathod,1475978,113007,596f4f23-31ab-4003-b21a-889137bf7a7d,8427
Os Garotin,2937000,106804,a071dcac-042c-4ab1-9058-e37891c7c181,8428
Warlord Colossus,3456457,124386,1f23ac38-b652-4dc7-9684-a4a3f6a211f2,8429
CHARBO,149508,25297,,8430
Fagner,3394450,211728,d3d08827-5446-48c3-b795-a897ae6fe77f,8431
Avantasia,31809841,483970,2ecbc483-dee4-442f-8ce7-f3ab31c73f87,8432
ICEDMANE,547004,43825,,8433
KYSLINGO,4128636,234882,,8434
Witt Lowry,6904590,280943,0b4ce616-79c3-471c-9792-1b8767eca03a,8435
Noisuf-X,3787966,139272,90c887ab-ea3f-4ed5-b008-bddf8661f7be,8436
The Electric Prunes,2918859,358096,8cb8b329-e152-4394-80d0-6aab033ec16c,8437
Bahari,1747077,257486,92df1a78-1d0c-40a3-9c22-43083ca16e3c,8438
Grant Steller,583581,58374,,8439
EL$E,369919,55375,,8440
Lil B,27204805,718142,1550f952-c91b-40d7-9b4d-d26a259ee932,8441
Ray Parker Jr.,3345104,702141,af9c073c-f230-4527-8fcd-2338fe1e129e,8442
40mP,2083394,141499,e1719c24-118e-425b-8f94-954dcf583fb0,8443
Mylène Farmer,19288888,368193,18b23026-ed29-445a-9bb4-4e86598ab5a9,8444
Cast - Frozen,1395763,215592,,8445
Klangkuenstler,1977619,154888,dc60d275-d4d1-4bf2-b32c-4aa2332d7459,8446
Worm,1797836,75742,4b6a6a03-6358-4847-97be-bef672110a32,8447
thuggpint,1168581,17145,13668ba7-0064-4a45-80ce-8890338d7533,8448
µ-Ziq,8222081,404554,,8449
Eir Aoi,2776132,149292,,8450
ALLMO$T,1127654,57313,c3592429-6225-4fa1-b18a-9cecc8b0b8d7,8451
LIL FITTED CAP,1295765,26977,e758b8fd-fcdb-4566-9c78-3127c2c246ab,8452
Promoting Sounds,5008645,226854,0f9e321d-86ce-40f2-a12f-8ddef6cd3e5d,8453
Kito,2561729,306420,1bcc202d-afff-45f8-b348-56b8222cef7e,8454
Misfire,205265,40680,574cacf0-c13f-4f4c-8256-5fd0caad5621,8455
Box Car Racer,13313965,786024,1cae523b-fbf3-4312-a5c9-e569a6d4bd74,8456
Josephine Illingworth,822713,90111,3cac8aee-fff6-49d9-94a2-76ce0d12d94b,8457
Kylie Cantrall,2369120,128334,8aaf1670-4c13-4d47-86d0-056861bfe424,8458
Labyrinth Ear,3900584,350012,7f81aa90-dd1e-401c-af73-690affb997d6,8459
Jorjiana,1309842,125966,,8460
Hammock,25597326,686014,5b9d784c-33eb-4a78-a976-c97b672370fa,8461
Ovi,2264836,114538,0a39fc2a-8e3f-49f1-8e15-5e4fd6cefbe3,8462
Jay Worthy,2677154,272026,5114e1fc-7dbd-47e3-aa6e-83cc2f9d3474,8463
Casey Veggies,3032488,351069,67c6a1f0-7910-4c52-a651-2b7ec819e647,8464
Tanin Jazz,1473339,142474,4b7148da-5288-4f2d-acd8-8ff4f712c4c3,8465
Dionela,2895722,91688,4653ecb8-0fdd-48d3-b7b9-e3516034ad7d,8466
BIG Naughty,4267329,165340,edcbd883-7b5d-45ac-b5d7-fa63cae79a0a,8467
B.J. Thomas,3262869,510266,42a19448-ff60-4fd2-9d10-959bf2000729,8468
KennyHoopla,5342131,322170,c8e48299-2214-4be5-84ba-113adc5efb35,8469
Tinariwen,6759649,356573,5c98fc12-be83-4246-ae5b-2184192913b9,8470
Kano,6978617,496080,2bf3971e-8595-4bd2-aace-8a71c42afb66,8471
Młody West,4324457,24089,,8472
Chelsea Jordan,147349,36146,d4849bd2-12a5-4153-b4b3-bb9ae3285b55,8473
uglyburger0,2315886,128068,,8474
Sam Kim,5774236,287144,9d4916df-1f64-4469-824c-926817c32bc2,8475
oso oso,7394860,200751,a8c4f4c9-b18a-4edf-a7d1-f5b657a9503b,8476
xhomie34,290298,27724,,8477
Vega,5959733,194508,b259f304-ceb1-4ec3-9175-a6e6b2cd2b9a,8478
Greer,4257015,252661,3221cff4-fedd-43fd-a8fa-3beaa5ac643c,8479
THEY.,4777902,298934,cc51b589-4b0b-4fd5-9a3c-5264aa00a1c2,8480
Scary Kids Scaring Kids,14565663,554642,90cda7b7-9112-4ec7-9d6f-3f4675ef5130,8481
The Rising Storm,910712,154903,e7da7a89-ff61-4be7-9e06-2b64b2c7492f,8482
limly,1273008,70929,,8483
Placidous,814249,117896,,8484
Moisés Nieto,3943149,279207,ba381915-2dc1-4bb5-b660-4b4d9835a5d6,8485
Meth Wax,3910460,196248,b28aad7d-a4b2-4b67-9f69-efdfa5a9dc3d,8486
Ajda Pekkan,3458569,127870,838bdef5-4fb9-4465-82c6-e716e6590564,8487
Arash,3671255,298496,0e34ee8b-ac1f-4c95-aba7-856cca40ffb2,8488
The Ghost Inside,18797507,364491,6fbd58c3-e9b3-4419-a197-0a0f22baed94,8489
La Mafia del Amor,3144586,48698,86c5b0ae-81a7-4c88-8a2f-df24b8beb55a,8490
The Bucketheads,1347612,268933,24db1a43-a59f-4015-ae37-d52f1907c8f7,8491
Parry Gripp,4777720,358653,6c12eade-8e98-4e1c-b995-2ceb7f17ad32,8492
OnlyOneOf,10881572,170744,a7a1a8cd-045d-4f85-a383-343e0580cd7b,8493
Pilli Bebek,2650544,56095,37d0234a-0d1a-49e0-a556-659b854e9326,8494
Luiz Melodia,3370101,224454,40bee6cd-8f0c-407e-8e90-d5bdb9231a2d,8495
Swirlies,5517243,265173,4ec4a033-ba44-41ca-8e09-3bf94fc08523,8496
Bolden.,1344907,149183,,8497
"Fat, Evil Children",415626,55412,,8498
Kid Loco,7854806,661388,8027281d-79e4-4ddc-a8a7-6e6bf9254ad3,8499
NGHTMRE,4869683,334086,f72e0c57-94fd-447d-afdb-868e70d356d7,8500
Venetian Snares,20868225,569936,56abaa47-0101-463b-b37e-e961136fec39,8501
Argy,1549274,166796,ace06a49-c395-40f6-acaf-3964a8e06431,8502
The Left Rights,2220234,76094,a5d919fe-69ad-4f19-9642-98edd6172e63,8503
Sista Prod,2726804,301958,b0509c3e-781d-49e7-9828-96f401f9a337,8504
Inzo,2603631,177903,,8505
Devin Townsend,24141545,344371,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,8506
Stefflon Don,2623940,283969,c5a73e97-82ff-4b97-a9f7-49b1f799cb87,8507
Die Toten Hosen,34757085,530324,c3bc80a6-1f4a-4e17-8cf0-6b1efe8302f1,8508
Ratatat,60520320,1171281,f467181e-d5e0-4285-b47e-e853dcc89ee7,8509
Baby T,1435305,73209,37c815c4-e594-463a-ac86-6129d2c51fb1,8510
Tommy Ragen,1065908,44026,0f8d9cd9-149b-4af6-9320-bec775168f2f,8511
Gyptian,3332435,354007,c70a1a51-caf3-4667-b956-11e27a00fe37,8512
Cenker,827975,62279,,8513
Texture,588269,113151,1ee835d4-784c-4b82-a925-220678469626,8514
Jiro Inagaki and His Soul Media,1315675,162380,,8515
Ruby Waters,1406476,132648,026a38c8-43eb-4cf9-924f-ada3919970d8,8516
Jenario Mc,143699,19456,,8517
Dinos,8331391,87053,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979,8518
MC Leozinho,1064278,192712,af6e345e-70b8-4fd9-81d3-ad40b2f6f7e2,8519
kwes e,1530914,59062,4aa99d30-0fd5-49ab-b7fb-9a83a1986635,8520
The Gun Club,6640755,349115,e78cc47f-9b89-4ef7-86f8-8f9df4f9dac9,8521
Rooler,2829436,112206,07b7e791-ccfa-4ec4-b2f9-e136d4cf0746,8522
The Cheetah Girls,3223368,251350,36175c07-3a8f-476b-85e5-24cf9f1c9d68,8523
Art Popular,2665731,184223,9c9d31ec-01ac-4d4e-a4b5-fce93b6b2618,8524
ファントムシータ,1500255,54964,10527a74-4a9a-4d5a-9deb-96fb4242d90f,8525
Be Your Own Pet,9281974,438775,4849dbcf-4192-434c-825b-077c9057c119,8526
Muddy Waters,16682372,1094548,f86f1f07-d182-45ce-ae93-ef610880ca72,8527
The Red Army Choir,5808727,274907,,8528
Omega,3709973,329345,819e4775-b9a6-4a24-b4af-0acfa9669a00,8529
POODEE,628220,66969,,8530
Jesse®,3049754,241369,,8531
Ave Mujica,5298015,40144,3d3b99e4-1a07-49d5-9c47-cd2a4c156d6c,8532
slump6s,4261817,133894,,8533
Bits & Noise,3974861,161537,,8534
Emptiness,1828112,125241,c9c3f49a-baf4-4f01-9109-440ebfab926c,8535
AYLIVA,6380644,95079,a23888ba-2bf5-409b-8fed-8d9b544f175a,8536
Miki,1117420,60004,619deb6e-2bee-439a-8de2-348c8178ec42,8537
The Wolfe Tones,2896267,171549,,8538
Yoshida Yasei,776125,46996,,8539
Niink,3236693,55007,8ed6c8c5-76ce-4bec-af43-a6b333e574eb,8540
Jaxomy,2435533,304276,5e7a2cd2-591f-48d4-a699-4bd0497f625c,8541
Oscar Peterson,9577109,780757,ed801bdd-f057-41c0-94fb-76cb5676cd59,8542
demxntia,6657158,303616,1d02b61c-8d04-4146-b629-17b28c1ec52e,8543
whitewoods,3122122,208345,,8544
Dan Bull,3622000,215097,c296f2a0-244c-468b-abb8-6d126c03d7fb,8545
BRN1NG BRAIN SOUND INDUSTRIES,1139775,57111,,8546
"Oh, the Joy.",3515117,293152,,8547
Waterbaby,336319,80079,68de9faf-645e-4950-936d-b73eaa7db66b,8548
Belmondawg,5417607,53131,af4113fe-d6b2-4dab-a4f6-01dab119f63c,8549
Lo Ki,1044891,52132,,8550
Kaoma,2382987,433934,bc5e04ab-51fe-4364-ac78-54b657ea2848,8551
Josh Groban,15967877,809459,12be5b16-915f-44bc-978a-8ddfab235b79,8552
Sátyr,1835784,269111,746a1e70-e300-4616-8f20-33b4c231b484,8553
Tim Curry,3731104,266889,33ce4a70-005d-4563-bb6e-2d253fab9842,8554
Selvagens à Procura de Lei,6174788,136432,bd6730b8-cab2-4a3a-a9d2-892bc0130589,8555
Vianova,1311267,44297,,8556
DJ Delacroix,931036,91563,,8557
Marcus D,2496618,200004,105ed38e-9493-4bf5-b222-bc8ed5545b7f,8558
Millencolin,33545466,804642,a11aacf5-fcbe-47f9-b065-75f4466c00ae,8559
Angerfist,8434576,213827,91d8e441-73a6-48a6-aed1-2bef4da87799,8560
My Singing Monsters,3572117,136459,fec802ff-5c8c-43b6-8fda-907a6fa8dab8,8561
The Dreamer Piano,148321,28068,,8562
Floetry,3824793,420152,bd74fb1e-9cc5-46d2-ac64-d44c358db201,8563
Kishore Kumar,3843425,144488,793b8f58-80ab-49b3-b5ae-d94034dab10c,8564
THIZZY52,883310,26128,27fe2a52-4707-4dff-b181-82e4a86ff130,8565
Mc Nito,717123,85951,faa263de-4be1-4cde-a341-3b9d91c9c8f4,8566
Angelina Mango,4057138,122679,7d10b972-fb3e-4880-8bab-f64cacc5f4da,8567
Shontelle,5519241,707739,cfb2b49e-a921-4171-b089-853d9fc16d2c,8568
turrobaby,2230541,29239,d8befc67-0604-4bc8-8566-c8c941edaefd,8569
Revivo Wide,345374,64363,,8570
SEBii,6378968,215746,12cf6385-76d7-4af1-9f73-21dd3a6d2222,8571
vtze archive,2802401,250428,9e6b0b06-8366-4744-9656-c6ec3578ff8f,8572
Senses,3575914,151166,31c1a979-4e6b-4c4d-bb22-9c2dd8c3d36f,8573
LIGHTSUM,4277243,137605,6bfa076d-881b-442f-adc9-c8c17c6c87d3,8574
N.O.R.E.,2027040,373163,812d3015-2f4c-4fa7-bd7d-30ec4beb2c82,8575
Avi,5693692,57264,07a219b6-f187-4bdc-a6e2-e84cadf8814c,8576
Justė,124793,37906,,8577
LoVibe.,881912,106585,c63985d9-87f2-4e36-90f9-5a15878d397e,8578
Babyface,5345127,577760,7fa62c0b-2c74-491e-a2a1-17c3b043f326,8579
Chorus - Hercules,1060738,212628,,8580
Lecrae,7753567,297191,ffe54de6-5cee-4c0f-8329-f5946f9bc3ff,8581
Crônicas de um babaca,1463883,52724,,8582
Miksu / Macloud,3994094,124173,914bf912-7951-4398-8e77-48b0b417a30b,8583
Ca$h Out,1584011,241113,d5f90fc9-eeb0-4aa2-afc1-7f15eb1aefb0,8584
Tom Grennan,6213269,383117,dcafccb5-3741-485f-85d4-6d249f443ffa,8585
Eden Muñoz,2050710,111709,,8586
Infinity Song,2716205,211064,a7794091-fa04-458b-b3c9-913c0e025fdf,8587
Lindsay Lohan,17297126,1023450,63b43c69-b822-4268-bdad-bcde12531f50,8588
Owata-P,1307444,103615,,8589
Paul Elstak,1725759,126144,,8590
Kill Bill: The Rapper,8003531,137015,7ff25558-3e85-4ffd-9da9-88c9e4af6a2d,8591
Gerry Cinnamon,4871960,194589,f5bbb328-6990-45ff-bb42-0dcb97d47ddf,8592
90sFlav,3744110,349307,aa961147-5120-48c3-a77b-65e4665bf601,8593
HANABIE.,3065549,103071,,8594
Samurai Jay,327981,25860,04066011-685d-4828-9a91-873d41e7fe86,8595
prod gomes,380753,58029,,8596
Madelline,1497032,137394,a71454ac-3215-4dcb-aec8-680cd13bc306,8597
Nathaniel Rateliff & the Night Sweats,5626390,360671,,8598
Edu Lobo,2440074,260273,e02d67b8-b581-478e-be33-c988627e4050,8599
Dybbukk,2788752,273228,,8600
H1-KEY,3339165,105996,6d9dc445-463c-4c98-a554-429afe985f2b,8601
Zero 9:36,2295422,153714,dd2172f4-5404-4e62-9dce-0f94dbec8675,8602
19thou,851742,45764,,8603
The Millennial Club,3602007,203667,f9556879-eec4-451d-a9df-961bea60118d,8604
Nadhif Basalamah,981290,47623,ccbc2142-b78c-4f52-b5a5-e4869910c123,8605
Pluko,2482778,185920,1e8c03d6-353e-4a4a-976b-acfa2bab8cea,8606
Biz Markie,3360164,543529,48b48175-5ffd-49a2-88e2-ca84118544ca,8607
DeLaOssa,2780255,66454,,8608
Poseidon,2794271,148284,c85cd050-5d07-4a58-8eb0-7bed02455af6,8609
Maria Mena,15743366,740046,88679ca2-2080-4cea-8669-41ab4b8d865d,8610
Purrple Cat,7152849,441021,553d1b5f-7cb6-4df7-8a69-e78b4bc4f7a5,8611
Queen Latifah,3284416,416540,7a305f29-539a-456e-93b7-61b0e2ba3ef2,8612
Voyage,4154294,214010,71293761-156a-41d1-b646-52acafeadba8,8613
Slayter,1983356,65050,66af7dfb-fbc5-4704-a1a3-47874ed3fcaf,8614
Lucid Keys,1184859,166458,31258d3f-bc2c-48a5-ac12-26417aa7c5ad,8615
Lady Lamb,2898919,235269,21cc73d7-e205-4586-b16c-e28a17a0a539,8616
Ed O'Brien,27596,9535,,8617
Mushroomhead,13877563,665704,6e755d2d-0b47-449d-b03f-fcacec33aab2,8618
George Jones,6664314,492128,f2903be0-79a7-4334-8cc5-e45309482a97,8619
Ankle,1309239,50483,,8620
Cosmo Pyke,4766775,307733,cf9f891a-59e8-40f5-8efd-26adfcd0d3a7,8621
Blossom,1272626,186719,a2dd080a-5cf8-4f16-8e49-84c233aaa956,8622
Lil Yawh,2517702,230766,,8623
BlasterJaxx,4006770,331378,,8624
Lois,1008679,151331,c1b55b75-ee4f-418b-b993-4aa8e688e330,8625
Black Kids,12600978,874484,38f953ac-af97-40b1-b95c-ab35cc0d7a81,8626
BAYNK,5009176,362846,,8627
DJ HM ZL,103778,22182,,8628
Joyful,1387712,125966,e9a0045f-ee01-4214-9428-baadce586622,8629
Big Black,10928458,329163,9463868f-edc8-427e-ac07-ea89698e5f15,8630
Pedro Qualy,419221,51321,,8631
Adamlar,5353944,62778,437116ce-f894-4781-a302-47971ea0cdf2,8632
Visage,4901183,563145,74f5365e-d77c-4a33-9715-7d5f049c9fbb,8633
Mumuzinho,2545398,195396,02889713-e8cf-4325-ba1e-1824fd3989ca,8634
maanu,1415286,49167,,8635
1991,2849392,187404,b026a74d-35fc-42ab-9144-7c8c0327c91d,8636
I'll Take You There Choir,1560834,157896,9d5c878b-9577-4bc0-a9bb-a6a7e63fd1f8,8637
SXTN,3219516,96371,a13271fa-1c00-4685-b963-6ecbbf32784d,8638
Oliver Cheatham,1440629,260778,4725b170-1021-44d1-ac2a-4212f93e516c,8639
Woody Guthrie,7211371,557876,cbd827e1-4e38-427e-a436-642683433732,8640
La Sonora Dinamita,2211908,238170,46a153df-a143-403b-948c-0131cb1a1067,8641
ShittyBoyz,5281506,113696,97337618-5841-4757-9cfc-f32a9132f89a,8642
Dr. Alban,4401451,580533,85a3072a-08eb-43a4-a57d-f7084503ee4c,8643
OMFG,1991496,237914,e6c75931-d046-4f81-a5c5-f86616fed2d7,8644
DJ DYLANFK,1693977,105000,,8645
Íñigo Quintero,122557,25438,62a91677-5dbe-4779-a37f-0ae2bdf169b2,8646
Queen Naija,3056942,273261,19837813-fee7-4f7a-90fe-1324ef91a71d,8647
Cueshé,1658926,74654,0f0ab33b-d94c-4390-b758-238853649ddb,8648
Quarteto Em Cy,2276489,248728,,8649
Senndy,2416896,64106,fa7e1648-5db7-49f2-a40b-317fdfd22990,8650
JJ Lin,4576120,130363,,8651
Deister Orchestra,1040234,90975,2557bc0c-64ce-40d3-a62d-c7efce5b3f2e,8652
Michael Pole,889320,129304,,8653
SLAVE.V-V-R,1770478,70984,23ce69f0-3a31-4191-9ac2-419141e763ec,8654
Favored Nations,1624274,175073,b5758677-1bdd-49f4-9ea8-9f90c231b5b3,8655
Vilma Palma E Vampiros,2384013,176448,,8656
Ramsey,2614346,217218,1bf293ec-dab6-4403-afad-2c82cb5ac470,8657
yen archive,505454,25147,,8658
Reason,3818819,281127,d4476c32-144a-490b-9042-0b72d3a4541b,8659
Klaus Veen,2982111,196454,fa213be7-b85c-42f7-bc6b-ce4c9c18d28d,8660
Sprints,1764058,110058,,8661
m-flo,7787401,198002,,8662
filow,2330024,64504,,8663
Force of Nature,2628768,184411,f8e9efed-d204-4829-b351-cdb6775c430f,8664
SATELLITE LOVERS,696083,59378,,8665
Jezzy,605529,58267,aea0ebe9-f054-48ab-98b0-9a9b670af22d,8666
Black Pontiac,1041583,66243,cadf0132-8fa9-4212-9c71-54a39d964578,8667
Bradockdan,2235208,53811,688d6f59-d7d8-4340-b872-6688bb69e4e1,8668
chard la plaga,4751078,60285,7c9d87dc-1e56-4909-9955-ac337ff2b7d0,8669
Getter,4126276,304597,8a05c7bb-7413-4ae0-a30e-b75e17c9e6da,8670
TRUSTcompany,5233788,416109,6ae8c8fe-143b-4386-882e-eb23a331f318,8671
Murray Head,2708453,355163,071ab0f1-ac3f-48f6-9ee6-11b72eb73e57,8672
The Brook & The Bluff,2877040,173980,ebab8bca-36b0-4536-aed7-d0dbfd216932,8673
Westside Connection,4823232,617731,f43dd62f-4fc7-4216-9220-be555f16d131,8674
Pepper,8661310,521683,04f8dad4-de2d-4e98-8837-6a55075a9847,8675
The Dubliners,9144567,505528,d201e6c0-103d-4a9a-9969-909bd421ddad,8676
1017 ALYX 9SM,2207270,175799,45585999-2f77-4bf3-ad94-e2ffc3e92561,8677
Map Of My Mind,505280,70246,,8678
Daughters,14394973,371660,c9368a03-bf26-40b6-bdfa-9af8d10b568b,8679
Gareth Coker,8168693,260958,96eca91a-fdb5-4a0e-908b-ba526ba166df,8680
Kris Bowers,3090135,179847,3e39f8e6-cf92-4e8f-a4ad-f13ef164a536,8681
The Family Crest,2820026,110288,3b2e545f-4f04-4a18-8e06-bb70a71d9009,8682
Sun Ra,9070081,523909,c27cac8e-4c4a-48c0-a4ba-41399b9c176d,8683
Kuhsigh,975848,86239,430ad6b2-15ec-42f9-b3d0-4b545bc48635,8684
"JO☆STARS 〜TOMMY,Coda,JIN〜",986242,100290,,8685
datealyfe,1627608,42634,6c9832e6-380d-45c5-a716-2354e89c2e35,8686
Four Year Strong,29356044,633106,c0a138e2-cef7-471b-8fbb-524e1076256a,8687
Soundverb,600264,87276,,8688
Emery,21103794,514519,6b22de04-fb48-44aa-bd02-c1427f635477,8689
AV3RN1X,484839,48641,,8690
Black Moth Super Rainbow,18152555,629694,44e14e88-b17a-44d8-9e94-f3afa977239b,8691
SUMIN,3885234,118258,16f456c9-e23b-4675-ab6a-fd295712c256,8692
The Daniel Pemberton TV Orchestra,1302496,133293,fe67be98-665b-4b1d-899d-8c161c44f802,8693
Jason Charles Miller,2311221,122725,2f4a81ad-6e61-4775-8756-7d5989f4c454,8694
Jeris Johnson,2388446,151496,a4a8f275-ebcf-4ae4-9a8e-3894faae6312,8695
Saves the Day,30398448,682497,593f8594-83ad-4df4-a9b8-e4d225f55440,8696
Jinsang,13823536,635210,,8697
Saltyngget,966597,96114,,8698
Orchestra Club,405354,53190,,8699
Fairport Convention,6651931,396684,cc60d937-e80b-4c66-8aa2-e89cb57c8b08,8700
The Clear Mind,2116811,134080,,8701
Emancipator,29108464,752493,aa1d4315-5246-42b2-b62b-f997d046d8b2,8702
The Maccabees,30161742,1233050,83b86967-6b1a-4ca8-9cf0-c7cfe047ef3f,8703
MUDBABY RU,628212,73369,,8704
TUL8TE,1959301,35016,b2823e39-a432-4ad5-96e0-0e1279adb9e4,8705
Jonathan Bailey,2341720,248582,47bdba22-8562-41f2-b307-b9c79db3b6dc,8706
Amon Tobin,34137696,1081963,630662ea-1c7d-4208-99fd-ba3afec20f0c,8707
cykim,1062282,86802,f3902263-6283-446a-ae30-40f00e33b4d0,8708
Joe,7327202,786695,d6864f27-532d-4912-af81-d710d58b1f01,8709
Heffy,2460588,112616,,8710
Nicholas Hooper,10523226,372198,b1ea49d6-e25b-4675-9104-8329442c3e9e,8711
QWER,4273896,85527,86bfda70-ad8c-4db4-9041-e4843d918269,8712
The Dead South,4107325,200378,ffb316f0-0df3-4f9c-b0e0-945187b6e964,8713
Chaar Diwaari,1471857,28349,612232b6-85c0-48c7-a28e-456e1e6cdfd7,8714
Talwiinder,1911085,44108,2c8c0732-7b2d-4271-978b-f893467816b8,8715
Yard Act,4652339,192761,c69af97b-4d3b-4f72-9746-829b6b9d5f88,8716
Marigold,2315646,259184,eed69cda-e08a-4221-8baa-4c9294071c86,8717
808 State,5607371,470837,36f35db0-bc09-43e7-8650-a123224943c7,8718
Loonie,626183,44520,9b73181d-071f-42b1-87da-dddd51976f9e,8719
S. Kiyotaka & Omega Tribe,3325782,211506,,8720
Half Moon Run,9103592,529555,b48e0b4e-587b-4fb4-9706-78dfd1a5ea92,8721
Tiishe,1699896,92714,,8722
Alfons,2124687,207396,4e1db1c2-fe6f-44f9-8535-ed05a92abe7d,8723
Lovelyz,8647231,154769,75d74780-dfbe-409b-ba34-a0e8a2439881,8724
Seori,6835958,248347,bdf3cec0-a9ae-4610-90cb-4ee2bc0234bc,8725
Vitroles,1389039,125178,225bf099-08c9-43f9-8773-0a9446bffbc3,8726
ShyBully,117518,39811,,8727
Carolina Durante,4850631,64059,0ccf84e9-8a5a-46f9-9849-2cee3dd64c58,8728
Jamie T,20380707,775495,bc883961-64d4-46b3-8b1c-64009854291c,8729
Moon Byul,6045275,190745,1478adcd-e96c-441b-b5db-89d66ff456f7,8730
Cherish,3516775,510668,e82500a8-70ce-46ad-a028-b0690420d560,8731
KSLV Noh,7741918,388105,,8732
Hannah Jadagu,1538994,203475,b3b223a5-61a1-488f-b003-10edbaf632a3,8733
